h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main;PPV_subproblem_main;PWT_subproblem_main ;Balance P ;Balance H2
112;1120;20000;20000;0;0;829.5018;0;0;0;124.7524;0;255.8866;739.361;0;0
113;1120;20000;20000;0;0;829.5018;0;0;0;118.1888;0;205.4879;796.3233;0;0
114;1120;20000;20000;0;0;829.5018;0;0;0;47.077;0;154.4474;918.4756;0;0
115;1120;20000;20000;0;0;829.5018;0;0;0;171.1176;0;0;948.8824;0;0
116;1084.7368;19370.2999;20000;0;629.7001;180.3265;0;0;0;75.2119;0;0;1009.5249;0;-1.82E-12
117;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;73.4657;0;1195.5478;0;0
118;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;202.795;0;1324.8771;0;0
119;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;325.1801;0;1447.2622;0;0
120;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;369.4402;0;1491.5223;0;0
121;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;372.3001;0;1494.3823;1.00E-04;0
122;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;367.1798;0;1489.2619;0;0
123;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;365.1015;0;1487.1836;0;0
124;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;348.1131;0;1470.1952;0;0
125;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;308.9402;0;1431.0224;1.00E-04;0
126;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;292.6619;1.1275;1413.6165;0;0
127;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;287.5875;2.4643;1407.2053;0;0
128;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;320.3946;73.2682;1369.2085;0;0
129;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;356.3343;172.2403;1306.1761;0;0
130;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;376.1511;199.749;1298.4842;0;0
131;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;389.2684;231.6536;1279.6969;0;0
132;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;304.8432;255.8908;1171.0345;0;0
133;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;143.0286;261.4796;1003.6311;0;0
134;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;6.1234;275.8626;852.3429;0;0
135;1120;20000;20000;0;0;829.5018;0;0;0;122.8788;0;258.2316;738.8896;0;0
136;1120;20000;20000;0;0;829.5018;0;0;0;124.0711;0;244.9041;751.0248;0;0
137;1120;20000;20000;0;0;829.5018;0;0;0;134.6965;0;195.857;789.4466;1.00E-04;0
138;1120;20000;20000;0;0;829.5018;0;0;0;40.8003;0;158.6451;920.5545;-1.00E-04;0
139;1120;20000;20000;0;0;829.5018;0;0;0;189.5389;0;0;930.4611;0;0
140;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;92.4281;0;0;994.2677;-1.00E-04;9.09E-13
141;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;77.1504;0;1199.2325;0;0
142;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;212.6428;0;1334.7249;0;0
143;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;317.9826;0;1440.0647;0;0
144;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;314.7237;0;1436.8058;0;0
145;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;307.8501;0;1429.9322;0;0
146;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;335.3864;0;1457.4685;0;0
147;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;336.2184;0;1458.3005;0;0
148;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;314.4565;0;1436.5386;0;0
149;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;256.5667;0;1378.6488;0;0
150;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;232.9688;0.9355;1354.1154;0;0
151;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;224.8246;2.4469;1344.4598;0;0
152;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;277.6038;76.4352;1323.2507;0;0
153;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;341.3746;180.3599;1283.0967;-0.0001;0
154;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;373.9265;221.7475;1274.2611;0;0
155;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;360.8445;252.6271;1230.2995;0;0
156;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;235.071;271.8658;1085.2873;0;0
157;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;73.1179;284.2253;910.9747;0;0
158;1120;20000;20000;0;0;829.5018;0;0;0;83.7421;0;284.6983;751.5596;0;0
159;1120;20000;20000;0;0;829.5018;0;0;0;177.6208;0;256.1893;686.1898;-1.00E-04;0
160;1120;20000;20000;0;0;829.5018;0;0;0;154.8491;0;235.8648;729.2861;0;0
161;1120;20000;20000;0;0;829.5018;0;0;0;152.5866;0;200.0399;767.3735;0;0
162;1120;20000;20000;0;0;829.5018;0;0;0;81.1948;0;165.6685;873.1368;1.00E-04;0
163;1120;20000;20000;0;0;829.5018;0;0;0;230.8377;0;0;889.1623;0;0
164;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;146.359;0;0;940.3368;-1.00E-04;9.09E-13
165;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;14.458;0;1136.5401;0;0
166;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;180.5692;0;1302.6513;0;0
167;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;341.9595;0;1464.0416;0;0
168;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;376.984;0;1499.0661;0;0
169;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;367.5085;0;1489.5906;0;0
170;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;335.9796;0;1458.0617;0;0
171;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;332.8347;0;1454.9168;0;0
172;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;357.8669;0;1479.949;0;0
173;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;327.7632;0;1449.8453;0;0
174;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;301.729;0.9704;1422.8407;0;0
175;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;308.3615;2.6694;1427.7741;-1.00E-04;0
176;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;358.2854;77.9442;1402.4234;1.00E-04;0
177;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;400.4792;174.8245;1347.7369;1.00E-04;0
178;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;432.9474;205.3129;1349.7167;1.00E-04;0
179;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;423.7256;231.4586;1314.3491;0;0
180;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;319.8643;247.7553;1194.1911;0;0
181;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;117.268;242.476;996.8742;1.00E-04;0
182;1120;20000;20000;0;0;829.5018;0;0;0;55.1022;0;255.8369;809.061;1.00E-04;0
183;1120;20000;20000;0;0;829.5018;0;0;0;199.0077;0;245.6623;675.33;0;0
184;1120;20000;20000;0;0;829.5018;0;0;0;172.1403;0;235.6688;712.1909;0;0
185;1120;20000;20000;0;0;829.5018;0;0;0;159.6784;0;190.7925;769.5291;0;0
186;1120;20000;20000;0;0;829.5018;0;0;0;68.6684;0;152.7862;898.5454;0;0
187;1120;20000;20000;0;0;829.5018;0;0;0;122.4632;0;0;997.5368;0;0
188;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;17.7004;0;0;1068.9955;0;9.09E-13
189;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;175.6622;0;1297.7443;0;0
190;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;276.2542;0;1398.3363;0;0
191;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;374.2576;0;1496.3397;0;0
192;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;374.064;0;1496.1462;1.00E-04;0
193;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;339.0349;0;1461.117;0;0
194;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;324.999;0;1447.0812;1.00E-04;0
195;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;333.8006;0;1455.8827;0;0
196;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;353.1785;0;1475.2606;0;0
197;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;315.6051;0;1437.6872;0;0
198;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;314.574;0.8572;1435.7989;0;0
199;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;326.7588;2.6643;1446.1766;0;0
200;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;398.0721;79.0232;1441.131;0;0
201;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;439.245;187.9334;1373.3937;0;0
202;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;457.9026;234.1796;1345.8052;1.00E-04;0
203;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;451.3828;258.3618;1315.1031;0;0
204;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;315.7961;264.2176;1173.6606;0;0
205;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;118.0608;274.2203;965.9226;0;0
206;1120;20000;20000;0;0;829.5018;0;0;0;19.2942;0;275.9669;824.7389;0;0
207;1120;20000;20000;0;0;829.5018;0;0;0;112.5499;0;257.6766;749.7735;0;0
208;1120;20000;20000;0;0;829.5018;0;0;0;110.5506;0;246.7203;762.7291;0;0
209;1120;20000;20000;0;0;829.5018;0;0;0;120.4555;0;194.3269;805.2176;0;0
210;1120;20000;20000;0;0;829.5018;0;0;0;71.9464;0;168.6093;879.4443;0;0
211;1120;20000;20000;0;0;829.5018;0;0;0;200.4116;0;0;919.5884;0;0
212;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;55.8672;0;0;1030.8287;0;9.09E-13
213;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;141.4847;0;1263.5668;0;0
214;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;250.8267;0;1372.9088;0;0
215;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;345.7879;0;1467.87;0;0
216;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;373.5852;0;1495.6674;1.00E-04;0
217;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;375.8033;0;1497.8855;1.00E-04;0
218;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;359.9034;0;1481.9855;0;0
219;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;364.6726;0;1486.7547;0;0
220;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;383.174;0;1505.2561;0;0
221;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;354.5962;0;1476.6784;1.00E-04;0
222;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;322.9486;0.6653;1444.3654;0;0
223;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;306.2349;2.4315;1425.8856;1.00E-04;0
224;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;374.9354;77.4585;1419.559;0;0
225;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;424.5562;188.934;1357.7043;0;0
226;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;391.1108;207.6063;1305.5865;-0.0001;0
227;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;381.8387;258.3793;1245.5414;-1.00E-04;0
228;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;239.8959;268.8338;1093.1442;0;0
229;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;35.0029;272.1026;884.9823;-1.00E-04;0
230;1120;20000;20000;0;0;829.5018;0;0;0;113.5586;0;272.9761;733.4653;0;0
231;1120;20000;20000;0;0;829.5018;0;0;0;240.8598;0;256.9429;622.1972;-1.00E-04;0
232;1120;20000;20000;0;0;829.5018;0;0;0;218.045;0;236.6896;665.2655;1.00E-04;0
233;1120;20000;20000;0;0;829.5018;0;0;0;172.6727;0;206.1583;741.169;0;0
234;1120;20000;20000;0;0;829.5018;0;0;0;97.0206;0;155.8359;867.1435;0;0
235;1120;20000;20000;0;0;829.5018;0;0;0;227.5776;0;0;892.4224;0;0
236;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;83.9884;0;0;1002.7074;-1.00E-04;9.09E-13
237;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;128.1008;0;1250.183;1.00E-04;0
238;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;226.7457;0;1348.8278;0;0
239;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;333.4251;0;1455.5072;0;0
240;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;329.4023;0;1451.4845;1.00E-04;0
241;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;331.4066;0;1453.4887;0;0
242;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;328.5275;0;1450.6096;0;0
243;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;317.8216;0;1439.9037;0;0
244;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;295.16;0;1417.2421;0;0
245;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;233.6901;0;1355.7722;0;0
246;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;209.4255;0.5369;1330.9706;-1.00E-04;0
247;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;227.8867;2.3524;1347.6164;0;0
248;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;278.2468;75.2428;1325.0861;0;0
249;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;307.8935;180.2739;1249.7017;0;0
250;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;304.6244;205.3057;1221.4008;0;0
251;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;292.3079;247.3065;1167.0836;1.00E-04;0
252;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;160.1728;261.6546;1020.6003;0;0
253;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;22.6788;273.721;871.04;1.00E-04;0
254;1120;20000;20000;0;0;829.5018;0;0;0;108.6653;0;277.5317;733.803;0;0
255;1120;20000;20000;0;0;829.5018;0;0;0;254.6844;0;257.454;607.8616;0;0
256;1120;20000;20000;0;0;829.5018;0;0;0;280.882;0;211.0415;628.0765;0;0
257;1120;20000;20000;0;0;829.5018;0;0;0;269.4833;0;169.51;681.0066;-1.00E-04;0
258;1120;20000;20000;0;0;829.5018;0;0;0;181.0741;0;135.022;803.9039;0;0
259;1120;20000;20000;0;0;829.5018;0;0;0;261.803;0;0;858.197;0;0
260;1097.1212;19591.4508;20000;0;408.5492;408.3171;0;0;0;215.1826;0;0;881.9386;0;1.31E-12
261;1111.5337;19848.8158;20000;0;151.1842;252.4571;0;0;0;0;0;0;1111.5337;0;-3.13E-13
262;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;104.9847;0;1227.0668;0;0
263;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;231.9565;0;1354.0386;0;0
264;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;259.9913;0;1382.0734;0;0
265;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;244.3224;0;1366.4045;0;0
266;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;228.1307;0;1350.2128;0;0
267;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;247.8968;0;1369.979;1.00E-04;0
268;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;267.7302;0;1389.8123;0;0
269;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;228.318;0;1350.4001;0;0
270;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;200.9056;0.5071;1322.4806;0;0
271;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;190.5793;2.0055;1310.6559;0;0
272;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;223.2053;70.186;1275.1014;0;0
273;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;267.011;166.7948;1222.2984;1.00E-04;0
274;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;286.1869;202.8129;1205.4561;0;0
275;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;287.8136;236.7775;1173.1182;0;0
276;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;187.2092;253.3409;1055.9504;0;0
277;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;0.2923;239.5719;882.8025;0;0
278;1120;20000;20000;0;0;829.5018;0;0;0;130.1305;0;246.2653;743.6042;0;0
279;1120;20000;20000;0;0;829.5018;0;0;0;229.1237;0;240.5016;650.3747;0;0
280;1120;20000;20000;0;0;829.5018;0;0;0;247.4692;0;219.6337;652.8971;0;0
281;1120;20000;20000;0;0;829.5018;0;0;0;251.4809;0;166.4882;702.0309;0;0
282;1120;20000;20000;0;0;829.5018;0;0;0;118.0062;0;141.3718;860.622;0;0
283;1120;20000;20000;0;0;829.5018;0;0;0;265.7212;0;0;854.2788;0;0
284;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;198.1935;0;0;888.5024;0;9.09E-13
285;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;30.4886;0;1152.5708;1.00E-04;0
286;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;164.9803;0;1287.0624;0;0
287;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;269.1958;0;1391.2779;0;0
288;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;316.438;0;1438.5201;0;0
289;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;343.5234;0;1465.6056;1.00E-04;0
290;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;325.3319;0;1447.414;0;0
291;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;328.7025;0;1450.7846;0;0
292;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;339.4957;0;1461.5778;0;0
293;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;300.6264;0;1422.7085;0;0
294;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;264.7932;0.5414;1386.3339;0;0
295;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;254.1611;2.4928;1373.7504;0;0
296;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;298.906;77.8423;1343.1458;0;0
297;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;358.1449;183.8712;1296.3559;1.00E-04;0
298;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;367.2168;221.9479;1267.351;0;0
299;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;343.1271;251.8362;1213.3731;1.00E-04;0
300;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;233.8451;282.5123;1073.415;1.00E-04;0
301;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;72.1861;281.5359;912.7323;0;0
302;1120;20000;20000;0;0;829.5018;0;0;0;30.1653;0;293.4202;796.4146;1.00E-04;0
303;1120;20000;20000;0;0;829.5018;0;0;0;113.6244;0;266.1632;740.2124;0;0
304;1120;20000;20000;0;0;829.5018;0;0;0;104.9488;0;251.0413;764.0099;0;0
305;1120;20000;20000;0;0;829.5018;0;0;0;107.5745;0;203.6752;808.7503;0;0
306;1120;20000;20000;0;0;829.5018;0;0;0;18.1951;0;172.1525;929.6524;0;0
307;1120;20000;20000;0;0;829.5018;0;0;0;148.3827;0;0;971.6173;0;0
308;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;71.9864;0;0;1014.7095;0;9.09E-13
309;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;87.9412;0;1210.0234;1.00E-04;0
310;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;188.8176;0;1310.8997;0;0
311;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;281.0992;0;1403.1813;0;0
312;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;291.8859;0;1413.968;0;0
313;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;300.8206;0;1422.9028;1.00E-04;0
314;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;291.8075;0;1413.8897;1.00E-04;0
315;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;278.6475;0;1400.7296;0;0
316;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;254.5296;0;1376.6117;0;0
317;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;216.6427;0;1338.7248;0;0
318;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;209.4867;0.4577;1331.1111;0;0
319;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;229.7514;2.4424;1349.3912;1.00E-04;0
320;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;291.193;72.1275;1341.1477;1.00E-04;0
321;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;324.0586;173.9424;1272.1983;0;0
322;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;354.6524;210.845;1265.8895;0;0
323;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;351.2803;251.7186;1221.6438;0;0
324;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;224.6102;268.245;1078.4473;0;0
325;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;46.1387;269.8734;898.3474;0;0
326;1120;20000;20000;0;0;829.5018;0;0;0;73.4953;0;288.0554;758.4492;-1.00E-04;0
327;1120;20000;20000;0;0;829.5018;0;0;0;176.1819;0;267.417;676.4011;0;0
328;1120;20000;20000;0;0;829.5018;0;0;0;180.5742;0;245.9027;693.5232;1.00E-04;0
329;1120;20000;20000;0;0;829.5018;0;0;0;175.9131;0;199.0403;745.0466;0;0
330;1120;20000;20000;0;0;829.5018;0;0;0;136.2638;0;186.0566;797.6795;-1.00E-04;0
331;1120;20000;20000;0;0;829.5018;0;0;0;289.9516;0;0;830.0484;0;0
332;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;187.8555;0;0;898.8403;-1.00E-04;9.09E-13
333;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;11.3088;0;1133.3909;0;0
334;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;146.8841;0;1268.9662;0;0
335;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;263.8252;0;1385.9074;1.00E-04;0
336;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;276.8589;0;1398.9411;1.00E-04;0
337;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;294.3185;0;1416.4007;1.00E-04;0
338;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;272.0013;0;1394.0834;0;0
339;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;233.9225;0;1356.0046;0;0
340;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;207.1149;0;1329.197;0;0
341;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;149.3474;0;1271.4295;0;0
342;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;136.5084;0.4244;1258.1661;0;0
343;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;141.1197;2.4886;1260.7132;0;0
344;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;174.5098;80.6506;1215.9414;1.00E-04;0
345;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;239.5286;177.44;1184.1706;-0.0001;0
346;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;316.0439;212.9006;1225.2255;1.00E-04;0
347;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;336.4856;236.6003;1221.9674;0;0
348;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;223.4802;265.8515;1079.7108;0;0
349;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;14.1163;273.8006;862.3979;1.00E-04;0
350;1120;20000;20000;0;0;829.5018;0;0;0;125.3813;0;290.5106;704.108;-1.00E-04;0
351;1120;20000;20000;0;0;829.5018;0;0;0;234.51;0;268.4685;617.0215;0;0
352;1120;20000;20000;0;0;829.5018;0;0;0;238.3828;0;252.4534;629.1638;0;0
353;1120;20000;20000;0;0;829.5018;0;0;0;252.3115;0;202.3122;665.3763;0;0
354;1120;20000;20000;0;0;829.5018;0;0;0;171.9119;0;171.993;776.0951;0;0
355;1120;20000;20000;0;0;829.5018;0;0;0;316.1836;0;0;803.8164;0;0
356;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;173.0573;0;0;913.6386;0;9.09E-13
357;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;17.3323;0;1139.4144;0;0
358;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;152.0526;0;1274.1348;1.00E-04;0
359;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;245.9931;0;1368.0752;0;0
360;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;258.0411;0;1380.1232;0;0
361;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;272.7541;0;1394.8362;0;0
362;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;290.8798;0;1412.962;1.00E-04;0
363;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;295.9252;0;1418.0073;0;0
364;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;295.0447;0;1417.1269;1.00E-04;0
365;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;278.9624;0;1401.0446;1.00E-04;0
366;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;283.4181;0.3405;1405.1598;1.00E-04;0
367;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;300.8919;2.4156;1420.5585;1.00E-04;0
368;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;351.1279;76.1237;1397.0863;0;0
369;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;398.8518;187.5682;1333.3658;1.00E-04;0
370;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;393.4719;221.0786;1294.4755;1.00E-04;0
371;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;384.26;251.6618;1254.6803;0;0
372;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;262.417;279.9376;1104.5614;-1.00E-04;0
373;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;53.5524;283.533;892.1015;0;0
374;1120;20000;20000;0;0;829.5018;0;0;0;109.6749;0;279.3605;730.9646;0;0
375;1120;20000;20000;0;0;829.5018;0;0;0;208.0014;0;268.2717;643.7269;0;0
